Question Concept_id,AMRS  (Question/Answer),amrs_concept_id,KenyaEMR  (Question/Answer),emr_concept_id,KenyaEMR form uuid,Comments,,,,,,,,,,,,,,,,,,,
2086,Allergy reaction from drugs ,2085,Allergy reaction from drugs ,149086,datatype,,,,,,,,,,,,,,,,,,,,
2087,"Allergy to sulfa, detailed",2087,-,-,,,,,,,,,,,,,,,,,,,,,
2087,Allergy to sulfa ,6012,Allergy to sulfa ,6012,,,,,,,,,,,,,,,,,,,,,
2087,Allergy reaction from drugs,2085,Allergy reaction from drugs,149086,datatype,,,,,,,,,,,,,,,,,,,,
2088,"Allergy to other medicine, detailed",2088,-,-,,,,,,,,,,,,,,,,,,,,,
2088,Allergy to other medicine ,1083,Allergy to other medicine ,1083,,,,,,,,,,,,,,,,,,,,,
2088,Allergy to other medicine name ,2089,-,-,,,,,,,,,,,,,,,,,,,,,
2088,Allergy reaction from drugs ,2085,Allergy reaction from drugs ,149086,datatype,,,,,,,,,,,,,,,,,,,,
6813,"Currently in school, coded",6813,"Currently in school, coded",160336,,,,,,,,,,,,,,,,,,,,,
6813,Not applicable ,1175,Not applicable ,1175,,,,,,,,,,,,,,,,,,,,,
6813,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
6813,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
6813,Completed,1267,Completed,1267,,,,,,,,,,,,,,,,,,,,,
9303,Sexual abuse,9303,Sexual abuse,152370,,,,,,,,,,,,,,,,,,,,,
9303,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
9303,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,



1268,Tuberculosis treatment plan,1268,Tuberculosis treatment plan,1268,,,,,,,,,,,,,,,,,,,,,
1268,Continue regimen ,1257,Continue regimen ,1257,,,,,,,,,,,,,,,,,,,,,
1268,None ,1107,None ,1107,,,,,,,,,,,,,,,,,,,,,
1268,Start drugs ,1256,Start drugs ,1256,,,,,,,,,,,,,,,,,,,,,
1268,Stop all medications ,1260,Stop all medications ,1260,,,,,,,,,,,,,,,,,,,,,
1268,Change regimen ,1259,Change regimen ,1259,,,,,,,,,,,,,,,,,,,,,
1268,Dosing change,981,Dosing change,981,,,,,,,,,,,,,,,,,,,,,
1268,Drug restart ,1850,Drug restart ,162904,,,,,,,,,,,,,,,,,,,,,
1268,Drug substitution ,1849,-,-,,,,,,,,,,,,,,,,,,,,,
1268,Continue to receive medications from another location,8352,-,-,,,,,,,,,,,,,,,,,,,,,
1499,Antiretroviral drug treatment start date,1499,Antiretroviral drug treatment start date,159599,,,,,,,,,,,,,,,,,,,,,
6838,Patient reported current medication causing side effect,6838,-,-,,,,,,,,,,,,,,,,,,,,,



1280,Previous immunizations not administered,1280,Previous immunizations not administered,1280,,,,,,,,,,,,,,,,,,,,,
1280,Measles vaccination,36,Measles vaccination,36,,,,,,,,,,,,,,,,,,,,,
1280,Diptheria tetanus and pertussis vaccination,781,Diptheria tetanus and pertussis vaccination,781,,,,,,,,,,,,,,,,,,,,,
1280,Hepatitis b vaccination ,782,Hepatitis b vaccination ,782,,,,,,,,,,,,,,,,,,,,,
1280,Polio vaccination ,783,Polio vaccination ,783,,,,,,,,,,,,,,,,,,,,,
1280,Hemophilus influenza b vaccination ,5261,Hemophilus influenza b vaccination ,5261,,,,,,,,,,,,,,,,,,,,,
1280,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1280,Yellow fever vaccination ,5864,Yellow fever vaccination ,5864,,,,,,,,,,,,,,,,,,,,,
1280,Bacille camile-guerin vaccination,886,Bacille camile-guerin vaccination,886,,,,,,,,,,,,,,,,,,,,,
1280,Pneumococcal conjugate vaccine 10 ,6957,Pneumococcal conjugate vaccine 10 ,162342,,,,,,,,,,,,,,,,,,,,,
1280,"Polio vaccination, inactivated ",10587,"Polio vaccination, inactivated ",1422,,,,,,,,,,,,,,,,,,,,,



6578,Most at risk person for getting hiv infection,6578,Most at risk person for getting hiv infection,164929/160581,Mapped to 2 concepts. Duplicated in kenyaEMR,,,,,,,,,,,,,,,,,,,,
6578,Discordant couple ,6096,Discordant couple ,6096,,,,,,,,,,,,,,,,,,,,,
6578,Intravenous drug use ,105,Intravenous drug use ,105,,,,,,,,,,,,,,,,,,,,,
6578,Sex worker ,1832,Sex worker ,160579,,,,,,,,,,,,,,,,,,,,,
6578,Client of a sex worker ,8290,Client of a sex worker ,160580,,,,,,,,,,,,,,,,,,,,,
6578,Male who has sex with men ,8291,Male who has sex with men ,160578,,,,,,,,,,,,,,,,,,,,,
6578,Not applicable,1175,Not applicable,1175,,,,,,,,,,,,,,,,,,,,,
6578,Male sex worker ,9785,Male sex worker ,165084,,,,,,,,,,,,,,,,,,,,,
6578,Female sex worker ,9786,Female sex worker ,165083,,,,,,,,,,,,,,,,,,,,,
6578,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6578,Fishing ,6401,Fishing ,159674,,,,,,,,,,,,,,,,,,,,,
6578,Truck driver ,6966,Truck driver ,162198,,,,,,,,,,,,,,,,,,,,,
6578,Adolescent outreach program ,10856,Adolescent outreach program ,160549,,,,,,,,,,,,,,,,,,,,,
6578,Prisoner ,8602,Prisoner ,162277,,,,,,,,,,,,,,,,,,,,,
6578,Transgender ,11232,Transgender ,165100,,,,,,,,,,,,,,,,,,,,,
6578,Trans woman ,11290,Trans woman ,165107,,,,,,,,,,,,,,,,,,,,,
6578,Trans man ,11291,Trans man ,165108,,,,,,,,,,,,,,,,,,,,,



2061,Menstruation status,2061,Menstruation status,160596,,,,,,,,,,,,,,,,,,,,,
2061,Amenorrhea ,2060,Amenorrhea ,148989,,,,,,,,,,,,,,,,,,,,,
2061,Menopausal,5990,Menopausal,5990,,,,,,,,,,,,,,,,,,,,,
2061,Post-menopausal ,6496,Post-menopausal ,113928,,,,,,,,,,,,,,,,,,,,,
2061,Menorrhagia ,1461,Menorrhagia ,136756,Mapped to many concepts ,,,,,,,,,,,,,,,,,,,,
2061,Other non-coded,5622,Other non-coded,5622,,,,,,,,,,,,,,,,,,,,,
2061,Menstruating,5989,Menstruating,5989,,,,,,,,,,,,,,,,,,,,,
7015,Transfer in care from other center,7015,-,-,,,,,,,,,,,,,,,,,,,,,
7015,Non-AMPATH,1287,Non-AMPATH,1287,,,,,,,,,,,,,,,,,,,,,
7015,AMPATH,1286,AMPATH,1286,,,,,,,,,,,,,,,,,,,,,



1583,Outreach referral - update locator information,1583,-,-,,,,,,,,,,,,,,,,,,,,,
1588,Reason to refuse care,1588,"Reason for refusal of treatment
",159602,,,,,,,,,,,,,,,,,,,,,
1588,No longer taking medicine ,1961,-,-,,,,,,,,,,,,,,,,,,,,,
1588,Denial ,1586,Denial ,155891,,,,,,,,,,,,,,,,,,,,,
1588,Herbal traditional medications ,5841,Herbal traditional medications ,5841,,,,,,,,,,,,,,,,,,,,,
1588,Family discrimination ,1584,-,-,,,,,,,,,,,,,,,,,,,,,
1588,Healed by faith ,1587,Healed by faith ,164998,,,,,,,,,,,,,,,,,,,,,
1588,Community discrimination ,1585,Social discrimination ,126312,,,,,,,,,,,,,,,,,,,,,
1588,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1588,Stigma ,1666,Stigma ,160589,,,,,,,,,,,,,,,,,,,,,
1588,HIV disclosure ,1688,HIV disclosure ,159425,,,,,,,,,,,,,,,,,,,,,
1960,"Refusal, detailed",1960,-,-,,,,,,,,,,,,,,,,,,,,,
1960,Patient,1950,Patient,162571,,,,,,,,,,,,,,,,,,,,,
1960,Caretaker,1410,Caretaker,160639,,,,,,,,,,,,,,,,,,,,,
6106,"Not found, reasons, detailed",6106,-,-,,,,,,,,,,,,,,,,,,,,,
6106,"Not found, reasons ",1552,-,-,,,,,,,,,,,,,,,,,,,,,
6106,Freetext general ,1915,Freetext general ,160632,,,,,,,,,,,,,,,,,,,,,
9069,"Unable to attempt field follow-up, reasons",9069,-,-,,,,,,,,,,,,,,,,,,,,,
9069,Road impassable ,1739,-,-,,,,,,,,,,,,,,,,,,,,,
9069,Out of ampath catchment area,6834,Out of ampath catchment area,160636,,,,,,,,,,,,,,,,,,,,,
9069,Inadequate locator information ,1561,Inadequate locator information ,165072,,,,,,,,,,,,,,,,,,,,,
9069,Distance too far ,1551,-,-,,,,,,,,,,,,,,,,,,,,,
9069,Financial barrier ,6295,Financial barrier ,159710,,,,,,,,,,,,,,,,,,,,,
9072,"Patient follow-up method, detailed",9072,-,-,,,,,,,,,,,,,,,,,,,,,
9072,Patient contact method,1558,Patient contact method,164966,,,,,,,,,,,,,,,,,,,,,
9072,Number of attempts ,1553,-,-,,,,,,,,,,,,,,,,,,,,,



1549,Reason for not picking own meds,1549,Reason for not picking own meds,1820,,,,,,,,,,,,,,,,,,,,,
1549,Travel,1546,Travel,124153,,,,,,,,,,,,,,,,,,,,,
1549,Health issues ,1548,Health issues ,160585,,,,,,,,,,,,,,,,,,,,,
1549,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1549,Work or school,1547,-,-,,,,,,,,,,,,,,,,,,,,,
1549,Inpatient care or hospitalization ,5485,Inpatient care or hospitalization ,5485,,,,,,,,,,,,,,,,,,,,,
1549,Transport problems,820,Transport problems,820,,,,,,,,,,,,,,,,,,,,,



1124,Cardiac exam findings,1124,Cardiac exam findings,1124,,,,,,,,,,,,,,,,,,,,,
1124,S3 gallop,550,S3 gallop,550,,,,,,,,,,,,,,,,,,,,,
1124,Cardiac murmur ,562,Cardiac murmur ,562,Datatype,,,,,,,,,,,,,,,,,,,,
1124,Normal ,1115,Normal ,1115,,,,,,,,,,,,,,,,,,,,,
1124,Abnormal,1116,Abnormal,1116,,,,,,,,,,,,,,,,,,,,,
1124,Abnormal sounds ,1117,Abnormal sounds ,1117,,,,,,,,,,,,,,,,,,,,,
1124,Left ventricular lift ,5156,Left ventricular lift ,5156,,,,,,,,,,,,,,,,,,,,,
1124,Right ventricular lift ,5157,Right ventricular lift ,5157,,,,,,,,,,,,,,,,,,,,,
1124,Evidence of cardiac enlargement ,5158,Evidence of cardiac enlargement ,5158,,,,,,,,,,,,,,,,,,,,,
1124,Diastolic descresendo murmur ,5160,Diastolic descresendo murmur ,5160,,,,,,,,,,,,,,,,,,,,,
1124,Holosystolic murmur ,5162,Holosystolic murmur ,5162,,,,,,,,,,,,,,,,,,,,,
1124,Diastolic rumble ,5164,Diastolic rumble ,5164,,,,,,,,,,,,,,,,,,,,,
1124,Systolic ejection murmur ,5166,Systolic ejection murmur ,5166,,,,,,,,,,,,,,,,,,,,,
1124,Pericardial friction rub ,5176,Pericardial friction rub ,130560,,,,,,,,,,,,,,,,,,,,,
1124,Not done ,1118,Not done ,1118,,,,,,,,,,,,,,,,,,,,,
1124,Varicose veins,591,Varicose veins,122499,Mapped to 2 CIEL concepts,,,,,,,,,,,,,,,,,,,,
1124,Ascites,581,Ascites,148346,,,,,,,,,,,,,,,,,,,,,
1124,Hepatomegaly ,5008,Hepatomegaly ,5008,,,,,,,,,,,,,,,,,,,,,
1124,S2 fixed split ,5190,S2 fixed split ,5190,,,,,,,,,,,,,,,,,,,,,
1124,Elevated jugular venous pressure ,8047,Elevated jugular venous pressure ,127918,,,,,,,,,,,,,,,,,,,,,
1124,Venous stasis ,592,Venous stasis ,123258,,,,,,,,,,,,,,,,,,,,,
1124,Displaced apical impulse ,8049,-,-,,,,,,,,,,,,,,,,,,,,,
1124,S4 gallop ,8037,-,-,,,,,,,,,,,,,,,,,,,,,
1124,Loud P2 ,8038,-,-,,,,,,,,,,,,,,,,,,,,,
1124,Opening snap ,8039,-,-,,,,,,,,,,,,,,,,,,,,,
1124,Abnormal jugular venous pressure wave form,8148,-,-,,,,,,,,,,,,,,,,,,,,,



1432,"Fanta, not enough food, without eating whole day",1432,-,-,,,,,,,,,,,,,,,,,,,,,
1432,Rarely ,1421,Rarely ,159416,,,,,,,,,,,,,,,,,,,,,
1432,Sometimes ,1422,Sometimes ,1385,,,,,,,,,,,,,,,,,,,,,
1432,Often ,1423,-,-,,,,,,,,,,,,,,,,,,,,,
1432,Never ,1090,Never ,1090,,,,,,,,,,,,,,,,,,,,,
1432,Weekly ,1099,Weekly ,1099,,,,,,,,,,,,,,,,,,,,,
1432,Few times per week ,9279,-,-,,,,,,,,,,,,,,,,,,,,,
1432,Monthly ,1098,Monthly ,1098,,,,,,,,,,,,,,,,,,,,,
1432,Once a day ,1891,Once a day ,160862,,,,,,,,,,,,,,,,,,,,,
1678,Employed,1678,-,-,,,,,,,,,,,,,,,,,,,,,
2063,Year when patient&#39;s tuberculosis treatment was defaulted,2063,-,-,,,,,,,,,,,,,,,,,,,,,



6836,Patient reported side effect of taking any current medication,6836,Side effect of taking  medication,165273,Mapped to CIEL but has no equivalent kenyaEMR concept,,,,,,,,,,,,,,,,,,,,
6836,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
6836,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,
6836,Unknown,1067,Unknown,1067,,,,,,,,,,,,,,,,,,,,,
6967,Patient reported side effect type of taking any current medication,6967,-,160558??,"Not mapped, revisit",,,,,,,,,,,,,,,,,,,,
6967,Hepatitis,29,Hepatitis,116986,,,,,,,,,,,,,,,,,,,,,
6967,Lipodystrophy ,1446,Lipodystrophy ,135761,,,,,,,,,,,,,,,,,,,,,
6967,Anemia,3,Anemia,162042,,,,,,,,,,,,,,,,,,,,,
6967,Lactic acidosis ,1874,Lactic acidosis ,136162,,,,,,,,,,,,,,,,,,,,,
6967,Vomiting ,5980,Vomiting ,122983,,,,,,,,,,,,,,,,,,,,,
6967,Immune reconstitution inflammatory syndrome ,1478,Immune reconstitution inflammatory syndrome ,160028,,,,,,,,,,,,,,,,,,,,,
6967,Diarrhea,16,Diarrhea,142412,,,,,,,,,,,,,,,,,,,,,
6967,Neuropathy ,6636,Neuropathy ,115268,,,,,,,,,,,,,,,,,,,,,
6967,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6967,Rash,512,-,-,,,,,,,,,,,,,,,,,,,,,
6967,Stevens-johnson syndrome ,2030,Stevens-johnson syndrome ,125886,,,,,,,,,,,,,,,,,,,,,
6967,Jaundice ,215,Jaundice ,136443,,,,,,,,,,,,,,,,,,,,,
6967,Abdominal pain ,151,Abdominal pain ,151,,,,,,,,,,,,,,,,,,,,,
6967,Nausea ,5978,Nausea ,5978,,,,,,,,,,,,,,,,,,,,,
6967,Nightmares,7754,Nightmares,159426,,,,,,,,,,,,,,,,,,,,,
6967,Headache,620,Headache,154909,,,,,,,,,,,,,,,,,,,,,
6967,Fatigue,5949,Fatigue,116334,,,,,,,,,,,,,,,,,,,,,
6967,Dizziness ,877,Dizziness ,141831,,,,,,,,,,,,,,,,,,,,,
6967,Anxiety,1443,Anxiety,121543,,,,,,,,,,,,,,,,,,,,,
6967,Depression,207,Depression,119537,,,,,,,,,,,,,,,,,,,,,
6975,"Probability of adverse drug reaction or toxicity, patient reported current medication",6975,-,-,,,,,,,,,,,,,,,,,,,,,
6975,Possible ,6971,Possible ,142177,,,,,,,,,,,,,,,,,,,,,
6975,Unassessable,6974,-,-,,,,,,,,,,,,,,,,,,,,,
6975,Conditional ,6973,-,-,,,,,,,,,,,,,,,,,,,,,
6975,Probable ,6970,Probable ,162863,,,,,,,,,,,,,,,,,,,,,
6975,Certain,6969,-,-,,,,,,,,,,,,,,,,,,,,,
6975,Unlikely ,6972,-,-,,,,,,,,,,,,,,,,,,,,,



2000,"Mother deceased, coded",2000,-,-,,,,,,,,,,,,,,,,,,,,,
2000,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
2000,Unknown,1067,Unknown,1067,,,,,,,,,,,,,,,,,,,,,
2000,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
2000,Not applicable,1175,Not applicable,1175,,,,,,,,,,,,,,,,,,,,,
2001,"Father deceased, coded",2001,-,-,,,,,,,,,,,,,,,,,,,,,
2001,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
2001,Unknown ,1067,Unknown ,1067,,,,,,,,,,,,,,,,,,,,,
2001,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
2001,Not applicable,1175,Not applicable,1175,,,,,,,,,,,,,,,,,,,,,



7089,"Hepatitis B vaccination status, detailed",7089,-,-,,,,,,,,,,,,,,,,,,,,,
7089,Hepatitis B vaccination status ,7088,Hepatitis B vaccination status ,165226,"NO kenyaEMR concept, mapped to CIEL only",,,,,,,,,,,,,,,,,,,,
7089,Number of doses ,1737,Number of doses ,1418,,,,,,,,,,,,,,,,,,,,,
7090,"Days on post exposure prophylaxis medication, antiretrovirals",7090,-,-,,,,,,,,,,,,,,,,,,,,,



7117,Type of body fluid with presence of visible blood,7117,-,-,,,,,,,,,,,,,,,,,,,,,
7117,Amniotic fluid ,7116,-,-,,,,,,,,,,,,,,,,,,,,,
7117,Pulmonary effusion ,1136,Pulmonary effusion ,114108,,,,,,,,,,,,,,,,,,,,,
7117,Other non-coded,5622,Other non-coded,5622,,,,,,,,,,,,,,,,,,,,,
7128,Patient reported current antiretroviral drugs being taken by source contact,7128,-,-,,,,,,,,,,,,,,,,,,,,,
7128,DTG50mg/3TC300mg/TDF300mg,10268,DTG50mg/3TC300mg/TDF300mg,164969,,,,,,,,,,,,,,,,,,,,,
7128,TDF300mg/3TC300mg/EFV600mg,6964,TDF300mg/3TC300mg/EFV600mg,164505,,,,,,,,,,,,,,,,,,,,,
7128,TDF300mg/3TC300mg/EFV400mg,6964,TDF300mg/3TC300mg/EFV400mg,164505,,,,,,,,,,,,,,,,,,,,,
7128,NVP200mg/ZDV300mg/3TC150mg,6467,NVP200mg/ZDV300mg/3TC150mg,1652,,,,,,,,,,,,,,,,,,,,,
7128,ABC600mg/3TC300mg,6679,ABC600mg/3TC300mg,103166,,,,,,,,,,,,,,,,,,,,,
7128,3TC300mg/TDF300mg,1400,3TC300mg/TDF300mg,161364,,,,,,,,,,,,,,,,,,,,,
7128,3TC150mg/ZDV300mg,630,3TC150mg/ZDV300mg,630,,,,,,,,,,,,,,,,,,,,,
7128,Emtri200mg/TDF300(Truvada),6180,Emtri200mg/TDF300(Truvada),104567,,,,,,,,,,,,,,,,,,,,,
7128,Aluvia (Kaletra)200mg/LPV50mg,794,Aluvia (Kaletra)200mg/LPV50mg,794,,,,,,,,,,,,,,,,,,,,,
7128,Atazanavir300/Ritonavir100,6160,Atazanavir300/Ritonavir100,159809,,,,,,,,,,,,,,,,,,,,,
7128,FTC200mg/RPV25mg/TDF245mg(Eviplera),9435,FTC200mg/RPV25mg/TDF245mg(Eviplera),-,,,,,,,,,,,,,,,,,,,,,
7128,Dolutegravir 50mg,9759,Dolutegravir 50mg,164967,,,,,,,,,,,,,,,,,,,,,
7128,Abacavir 300mg,814,Abacavir 300mg,70056,,,,,,,,,,,,,,,,,,,,,
7128,Efavirenz 200mg,633,Efavirenz 200mg,75523,,,,,,,,,,,,,,,,,,,,,
7128,Efavirenz 600mg,633,Efavirenz 600mg,75523,,,,,,,,,,,,,,,,,,,,,
7128,Lamivudine 150mg,628,Lamivudine 150mg,78643,,,,,,,,,,,,,,,,,,,,,
7128,Nevirapine 200mg,631,Nevirapine 200mg,80586,,,,,,,,,,,,,,,,,,,,,
7128,Raltegravir 400mg,6156,Raltegravir 400mg,154378,,,,,,,,,,,,,,,,,,,,,
7128,Zidovudine 300mg,797,Zidovudine 300mg,86663,,,,,,,,,,,,,,,,,,,,,
7128,Darunavir 600mg,6157,Darunavir 600mg,74258,,,,,,,,,,,,,,,,,,,,,
7128,Ritonavir 100mg,795,Ritonavir 100mg,83412,,,,,,,,,,,,,,,,,,,,,
7128,Ritonavir 80mg,795,Ritonavir 80mg,83412,,,,,,,,,,,,,,,,,,,,,
7128,Etravirine 100mg,6158,Etravirine 100mg,159810,,,,,,,,,,,,,,,,,,,,,



2158,Patient reported reason for past antiretrovirals started,2158,-,-,,,,,,,,,,,,,,,,,,,,,
2158,Treatment ,1185,Treatment ,1185,,,,,,,,,,,,,,,,,,,,,
2158,Post exposure prophylaxis ,2090,Post exposure prophylaxis ,1691,,,,,,,,,,,,,,,,,,,,,
2158,Prevention of mother-to-child transmission of HIV,1776,Prevention of mother-to-child transmission of HIV,160538,,,,,,,,,,,,,,,,,,,,,
2158,Total maternal to child transmission prophylaxis,1148,Total maternal to child transmission prophylaxis,1148,,,,,,,,,,,,,,,,,,,,,
2158,Pre exposure prophylaxis,9607,-,-,,,,,,,,,,,,,,,,,,,,,
9206,Date medically eligible for antiretroviral therapy,9206,Date medically eligible for antiretroviral therapy,162227,,,,,,,,,,,,,,,,,,,,,



1573,Cause for death,1573,Cause for death,1599,,,,,,,,,,,,,,,,,,,,,
1573,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
1573,Unknown ,1067,Unknown ,1067,,,,,,,,,,,,,,,,,,,,,
1573,Tuberculosis,58,Tuberculosis,112141,,,,,,,,,,,,,,,,,,,,,
1573,HIV resulting in cancer disease ,10363,HIV resulting in cancer disease ,116030,,,,,,,,,,,,,,,,,,,,,
1573,HIV resulting in infectious or parasitic disease,10364,HIV resulting in infectious or parasitic disease,160159,Mapped to 2 concepts,,,,,,,,,,,,,,,,,,,,
1573,Non infectious HIV related disease ,10365,Non infectious HIV related disease ,162574,,,,,,,,,,,,,,,,,,,,,
1573,Natural cause,10366,Natural cause,133481,,,,,,,,,,,,,,,,,,,,,
1573,Death due to non natural cause ,10367,Death due to non natural cause ,1603,,,,,,,,,,,,,,,,,,,,,
6112,Investigation method for cause of death,6112,-,-,,,,,,,,,,,,,,,,,,,,,
6112,Verbal,6111,-,-,,,,,,,,,,,,,,,,,,,,,
6112,Autopsy,6110,Autopsy,162567,,,,,,,,,,,,,,,,,,,,,



1174,Orphan,1174,Orphan,1174,,,,,,,,,,,,,,,,,,,,,
5242,Respiratory rate,5242,Respiratory rate,5242,,,,,,,,,,,,,,,,,,,,,



6259,Presence of substance use,6259,Substance use,112603,,,,,,,,,,,,,,,,,,,,,
6259,Inhalants ,6257,Inhalants ,116945,,,,,,,,,,,,,,,,,,,,,
6259,Khat,6254,Khat,159779,,,,,,,,,,,,,,,,,,,,,
6259,Cigarettes ,6255,Cigarettes ,155600,,,,,,,,,,,,,,,,,,,,,
6259,Intravenous drug use ,105,Intravenous drug use ,105,,,,,,,,,,,,,,,,,,,,,
6259,Cannabis ,6256,Cannabis ,146504,,,,,,,,,,,,,,,,,,,,,
6259,Alcohol ,6258,Alcohol ,121725,,,,,,,,,,,,,,,,,,,,,
6259,Chang'aa ,1682,-,-,,,,,,,,,,,,,,,,,,,,,
6259,Other non-coded ,5622,Other non-coded ,5622,,,,,,,,,,,,,,,,,,,,,
6259,Kumi kumi ,7660,-,-,,,,,,,,,,,,,,,,,,,,,
6259,Snuff  ,7981,Snuff  ,126316,,,,,,,,,,,,,,,,,,,,,
6259,Cigar ,7982,-,-,,,,,,,,,,,,,,,,,,,,,
6259,Cocaine,9290,Cocaine,73650,,,,,,,,,,,,,,,,,,,,,
6259,Heroin ,9291,Heroin ,77443,,,,,,,,,,,,,,,,,,,,,
6259,Glue ,9289,Glue ,139384,,,,,,,,,,,,,,,,,,,,,
6259,Gasoline,7517,-,-,,,,,,,,,,,,,,,,,,,,,
6259,None,1107,None,1107,,,,,,,,,,,,,,,,,,,,,
6259,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
6259,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
6259,Not applicable ,1175,Not applicable ,1175,,,,,,,,,,,,,,,,,,,,,
6259,Unknown ,1067,Unknown ,1067,,,,,,,,,,,,,,,,,,,,,



6255,Cigarettes,6255,-,-,Used as obsgroup in AMRS,,,,,,,,,,,,,,,,,,,,
6256,Cannabis,6256,-,-,,,,,,,,,,,,,,,,,,,,,
6258,Alcohol,6258,-,-,,,,,,,,,,,,,,,,,,,,,



1929,Admission diagnosis,1929,-,-,,,,,,,,,,,,,,,,,,,,,



6150,Father HIV positive,6150,Father HIV positive,1397,,,,,,,,,,,,,,,,,,,,,
6150,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
6150,Unknown,1067,Unknown,1067,,,,,,,,,,,,,,,,,,,,,
6150,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,
8324,Congenital abnormalities of the genitals,8324,Congenital abnormalities of the genitals,119946,,,,,,,,,,,,,,,,,,,,,
8324,Ambiguous Genitalia ,8339,Ambiguous Genitalia ,149013,,,,,,,,,,,,,,,,,,,,,
8324,Hypospadias ,8340,Hypospadias ,138010,,,,,,,,,,,,,,,,,,,,,
8324,Other Non-coded,5622,Other Non-coded,5622,,,,,,,,,,,,,,,,,,,,,



6835,AMPATH catchment area,6835,AMPATH catchment area,160637,,,,,,,,,,,,,,,,,,,,,
6835,Unknown ,1067,Unknown ,1067,,,,,,,,,,,,,,,,,,,,,
6835,In AMPATH catchment area,6833,In AMPATH catchment area,160635,,,,,,,,,,,,,,,,,,,,,
6835,Out of ampath catchment area ,6834,Out of ampath catchment area ,160636,,,,,,,,,,,,,,,,,,,,,



10213,Weight for height status,10213,Weight for height status,163515,,,,,,,,,,,,,,,,,,,,,
10213,Normal,1115,Normal,1115,,,,,,,,,,,,,,,,,,,,,
10213,"Weight for age, greater than 110 percent ",6895,"Weight for age, greater than 110 percent ",114413,,,,,,,,,,,,,,,,,,,,,
10213,Obesity ,7764,Obesity ,115115,,,,,,,,,,,,,,,,,,,,,
10213,Severe acute malnutrition ,9471,Severe acute malnutrition ,163302,,,,,,,,,,,,,,,,,,,,,
10213,Moderete acute malnutrition ,9472,Moderete acute malnutrition ,163303,,,,,,,,,,,,,,,,,,,,,
10213,Mild acute malnutrition ,-,Mild acute malnutrition ,-,,,,,,,,,,,,,,,,,,,,,
10221,Malnutrition type,10221,Malnutrition type,159402,,,,,,,,,,,,,,,,,,,,,
10221,Kwashiorkor ,10218,Kwashiorkor ,116474,,,,,,,,,,,,,,,,,,,,,
10221,Nutritional marasmus ,10219,Nutritional marasmus ,132636,,,,,,,,,,,,,,,,,,,,,
10221,Marasmic kwashiorkor ,10220,Marasmic kwashiorkor ,152202,,,,,,,,,,,,,,,,,,,,,



6105,Referred to clinician today,6105,Referred to clinician today,1788,,,,,,,,,,,,,,,,,,,,,
6105,No,1066,No,1066,,,,,,,,,,,,,,,,,,,,,
6105,Yes,1065,Yes,1065,,,,,,,,,,,,,,,,,,,,,



6342,Antibody screen,6342,-,-,,,,,,,,,,,,,,,,,,,,,
6342,Negative ,664,Negative ,664,,,,,,,,,,,,,,,,,,,,,
6342,Positive,703,Positive,703,,,,,,,,,,,,,,,,,,,,,
6342,Not done ,1118,Not done ,1118,,,,,,,,,,,,,,,,,,,,,
10485,Immunization sequence number,10485,Immunization sequence number,1418,,,,,,,,,,,,,,,,,,,,,
10706,Event date,10706,Event date,160753,,,,,,,,,,,,,,,,,,,,,



1190,Historical drug start date,1190,Historical drug start date,1190,,,,,,,,,,,,,,,,,,,,,
9611,Sexually transmitted infection screening,9611,Sexually transmitted infection screening,161558,,,,,,,,,,,,,,,,,,,,,
9611,Yes ,1065,Yes ,1065,,,,,,,,,,,,,,,,,,,,,
9611,No ,1066,No ,1066,,,,,,,,,,,,,,,,,,,,,
9611,Unknown ,1067,Unknown ,1067,,,,,,,,,,,,,,,,,,,,,



